data.seed,n.segments,method,selected
3,10,"10% 100 times min err, min segs",8
3,10,"10-fold 10 times min err, min segs",8
3,10,"2-fold 50 times min err, min segs",10
3,10,"50% 100 times min err, min segs",10
3,10,"10% 100 times min err, max times",10
3,10,"10-fold 10 times min err, max times",10
3,10,"2-fold 50 times min err, max times",14
3,10,"50% 100 times min err, max times",12
3,10,"10% 100 times mean err, min err",16
3,10,"10-fold 10 times mean err, min err",16
3,10,"2-fold 50 times mean err, min err",16
3,10,"50% 100 times mean err, min err",15
3,15,10% 100 times penaltyExp -1 min loss,22
3,15,10-fold 10 times penaltyExp -1 min loss,23
3,15,2-fold 50 times penaltyExp -1 min loss,18
3,15,50% 100 times penaltyExp -1 min loss,18
3,15,10% 100 times penaltyExp -0.5 min loss,22
3,15,10-fold 10 times penaltyExp -0.5 min loss,23
3,15,2-fold 50 times penaltyExp -0.5 min loss,21
3,15,50% 100 times penaltyExp -0.5 min loss,19
3,15,10% 100 times penaltyExp 0 min loss,23
3,15,10-fold 10 times penaltyExp 0 min loss,23
3,15,2-fold 50 times penaltyExp 0 min loss,25
3,15,50% 100 times penaltyExp 0 min loss,23
3,15,10% 100 times penaltyExp -1 max freq,15
3,15,10-fold 10 times penaltyExp -1 max freq,15
3,15,2-fold 50 times penaltyExp -1 max freq,15
3,15,50% 100 times penaltyExp -1 max freq,15
3,15,10% 100 times penaltyExp -0.5 max freq,15
3,15,10-fold 10 times penaltyExp -0.5 max freq,15
3,15,2-fold 50 times penaltyExp -0.5 max freq,15
3,15,50% 100 times penaltyExp -0.5 max freq,15
3,15,10% 100 times penaltyExp 0 max freq,15
3,15,10-fold 10 times penaltyExp 0 max freq,15
3,15,2-fold 50 times penaltyExp 0 max freq,15
3,15,50% 100 times penaltyExp 0 max freq,15
3,15,"10% 100 times min err, min segs",13
3,15,"10-fold 10 times min err, min segs",7
3,15,"2-fold 50 times min err, min segs",15
3,15,"50% 100 times min err, min segs",15
3,15,"10% 100 times min err, max times",15
3,15,"10-fold 10 times min err, max times",15
3,15,"2-fold 50 times min err, max times",15
3,15,"50% 100 times min err, max times",15
3,15,"10% 100 times mean err, min err",22
3,15,"10-fold 10 times mean err, min err",24
3,15,"2-fold 50 times mean err, min err",21
3,15,"50% 100 times mean err, min err",19
3,20,10% 100 times penaltyExp -1 min loss,30
3,20,10-fold 10 times penaltyExp -1 min loss,30
3,20,2-fold 50 times penaltyExp -1 min loss,23
3,20,50% 100 times penaltyExp -1 min loss,23
3,20,10% 100 times penaltyExp -0.5 min loss,31
3,20,10-fold 10 times penaltyExp -0.5 min loss,30
3,20,2-fold 50 times penaltyExp -0.5 min loss,30
3,20,50% 100 times penaltyExp -0.5 min loss,25
3,20,10% 100 times penaltyExp 0 min loss,34
3,20,10-fold 10 times penaltyExp 0 min loss,34
3,20,2-fold 50 times penaltyExp 0 min loss,37
3,20,50% 100 times penaltyExp 0 min loss,31
3,20,10% 100 times penaltyExp -1 max freq,20
3,20,10-fold 10 times penaltyExp -1 max freq,20
3,20,2-fold 50 times penaltyExp -1 max freq,20
3,20,50% 100 times penaltyExp -1 max freq,20
3,20,10% 100 times penaltyExp -0.5 max freq,20
3,20,10-fold 10 times penaltyExp -0.5 max freq,20
3,20,2-fold 50 times penaltyExp -0.5 max freq,20
3,20,50% 100 times penaltyExp -0.5 max freq,20
3,20,10% 100 times penaltyExp 0 max freq,20
3,20,10-fold 10 times penaltyExp 0 max freq,20
3,20,2-fold 50 times penaltyExp 0 max freq,20
3,20,50% 100 times penaltyExp 0 max freq,20
3,20,"10% 100 times min err, min segs",19
3,20,"10-fold 10 times min err, min segs",19
3,20,"2-fold 50 times min err, min segs",20
3,20,"50% 100 times min err, min segs",20
3,20,"10% 100 times min err, max times",20
3,20,"10-fold 10 times min err, max times",20
3,20,"2-fold 50 times min err, max times",20
3,20,"50% 100 times min err, max times",20
3,20,"10% 100 times mean err, min err",31
3,20,"10-fold 10 times mean err, min err",29
3,20,"2-fold 50 times mean err, min err",28
3,20,"50% 100 times mean err, min err",28
4,1,10% 100 times penaltyExp -1 min loss,1
4,1,10-fold 10 times penaltyExp -1 min loss,1
4,1,2-fold 50 times penaltyExp -1 min loss,1
4,1,50% 100 times penaltyExp -1 min loss,1
4,1,10% 100 times penaltyExp -0.5 min loss,1
4,1,10-fold 10 times penaltyExp -0.5 min loss,1
4,1,2-fold 50 times penaltyExp -0.5 min loss,1
4,1,50% 100 times penaltyExp -0.5 min loss,1
4,1,10% 100 times penaltyExp 0 min loss,1
4,1,10-fold 10 times penaltyExp 0 min loss,1
4,1,2-fold 50 times penaltyExp 0 min loss,1
4,1,50% 100 times penaltyExp 0 min loss,1
4,1,10% 100 times penaltyExp -1 max freq,1
4,1,10-fold 10 times penaltyExp -1 max freq,1
4,1,2-fold 50 times penaltyExp -1 max freq,1
4,1,50% 100 times penaltyExp -1 max freq,1
4,1,10% 100 times penaltyExp -0.5 max freq,1
4,1,10-fold 10 times penaltyExp -0.5 max freq,1
4,1,2-fold 50 times penaltyExp -0.5 max freq,1
4,1,50% 100 times penaltyExp -0.5 max freq,1
4,1,10% 100 times penaltyExp 0 max freq,1
4,1,10-fold 10 times penaltyExp 0 max freq,1
4,1,2-fold 50 times penaltyExp 0 max freq,1
4,1,50% 100 times penaltyExp 0 max freq,1
4,1,"10% 100 times min err, min segs",1
4,1,"10-fold 10 times min err, min segs",1
4,1,"2-fold 50 times min err, min segs",1
4,1,"50% 100 times min err, min segs",1
4,1,"10% 100 times min err, max times",1
4,1,"10-fold 10 times min err, max times",1
4,1,"2-fold 50 times min err, max times",1
4,1,"50% 100 times min err, max times",1
4,1,"10% 100 times mean err, min err",1
4,1,"10-fold 10 times mean err, min err",1
4,1,"2-fold 50 times mean err, min err",1
4,1,"50% 100 times mean err, min err",1
4,2,10% 100 times penaltyExp -1 min loss,3
4,2,10-fold 10 times penaltyExp -1 min loss,3
4,2,2-fold 50 times penaltyExp -1 min loss,3
4,2,50% 100 times penaltyExp -1 min loss,3
4,2,10% 100 times penaltyExp -0.5 min loss,3
4,2,10-fold 10 times penaltyExp -0.5 min loss,3
4,2,2-fold 50 times penaltyExp -0.5 min loss,3
4,2,50% 100 times penaltyExp -0.5 min loss,3
4,2,10% 100 times penaltyExp 0 min loss,3
4,2,10-fold 10 times penaltyExp 0 min loss,3
4,2,2-fold 50 times penaltyExp 0 min loss,3
4,2,50% 100 times penaltyExp 0 min loss,6
4,2,10% 100 times penaltyExp -1 max freq,3
4,2,10-fold 10 times penaltyExp -1 max freq,3
4,2,2-fold 50 times penaltyExp -1 max freq,2
4,2,50% 100 times penaltyExp -1 max freq,2
4,2,10% 100 times penaltyExp -0.5 max freq,3
4,2,10-fold 10 times penaltyExp -0.5 max freq,3
4,2,2-fold 50 times penaltyExp -0.5 max freq,2
4,2,50% 100 times penaltyExp -0.5 max freq,2
4,2,10% 100 times penaltyExp 0 max freq,3
4,2,10-fold 10 times penaltyExp 0 max freq,3
4,2,2-fold 50 times penaltyExp 0 max freq,3
4,2,50% 100 times penaltyExp 0 max freq,3
4,2,"10% 100 times min err, min segs",1
4,2,"10-fold 10 times min err, min segs",1
4,2,"2-fold 50 times min err, min segs",1
4,2,"50% 100 times min err, min segs",2
4,2,"10% 100 times min err, max times",2
4,2,"10-fold 10 times min err, max times",2
4,2,"2-fold 50 times min err, max times",2
4,2,"50% 100 times min err, max times",2
4,2,"10% 100 times mean err, min err",2
4,2,"10-fold 10 times mean err, min err",2
4,2,"2-fold 50 times mean err, min err",2
4,2,"50% 100 times mean err, min err",3
4,5,10% 100 times penaltyExp -1 min loss,7
4,5,10-fold 10 times penaltyExp -1 min loss,7
4,5,2-fold 50 times penaltyExp -1 min loss,7
4,5,50% 100 times penaltyExp -1 min loss,5
4,5,10% 100 times penaltyExp -0.5 min loss,7
4,5,10-fold 10 times penaltyExp -0.5 min loss,7
4,5,2-fold 50 times penaltyExp -0.5 min loss,7
4,5,50% 100 times penaltyExp -0.5 min loss,7
4,5,10% 100 times penaltyExp 0 min loss,8
4,5,10-fold 10 times penaltyExp 0 min loss,8
4,5,2-fold 50 times penaltyExp 0 min loss,7
4,5,50% 100 times penaltyExp 0 min loss,7
4,5,10% 100 times penaltyExp -1 max freq,5
4,5,10-fold 10 times penaltyExp -1 max freq,5
4,5,2-fold 50 times penaltyExp -1 max freq,5
4,5,50% 100 times penaltyExp -1 max freq,5
4,5,10% 100 times penaltyExp -0.5 max freq,5
4,5,10-fold 10 times penaltyExp -0.5 max freq,5
4,5,2-fold 50 times penaltyExp -0.5 max freq,5
4,5,50% 100 times penaltyExp -0.5 max freq,5
4,5,10% 100 times penaltyExp 0 max freq,5
4,5,10-fold 10 times penaltyExp 0 max freq,5
4,5,2-fold 50 times penaltyExp 0 max freq,5
4,5,50% 100 times penaltyExp 0 max freq,5
4,5,"10% 100 times min err, min segs",2
4,5,"10-fold 10 times min err, min segs",3
4,5,"2-fold 50 times min err, min segs",5
4,5,"50% 100 times min err, min segs",5
4,5,"10% 100 times min err, max times",5
4,5,"10-fold 10 times min err, max times",5
4,5,"2-fold 50 times min err, max times",5
4,5,"50% 100 times min err, max times",5
4,5,"10% 100 times mean err, min err",8
4,5,"10-fold 10 times mean err, min err",7
4,5,"2-fold 50 times mean err, min err",6
4,5,"50% 100 times mean err, min err",6
4,10,10% 100 times penaltyExp -1 min loss,13
4,10,10-fold 10 times penaltyExp -1 min loss,10
4,10,2-fold 50 times penaltyExp -1 min loss,10
4,10,50% 100 times penaltyExp -1 min loss,10
4,10,10% 100 times penaltyExp -0.5 min loss,13
4,10,10-fold 10 times penaltyExp -0.5 min loss,10
4,10,2-fold 50 times penaltyExp -0.5 min loss,10
4,10,50% 100 times penaltyExp -0.5 min loss,10
4,10,10% 100 times penaltyExp 0 min loss,13
4,10,10-fold 10 times penaltyExp 0 min loss,10
4,10,2-fold 50 times penaltyExp 0 min loss,10
4,10,50% 100 times penaltyExp 0 min loss,10
4,10,10% 100 times penaltyExp -1 max freq,10
4,10,10-fold 10 times penaltyExp -1 max freq,10
4,10,2-fold 50 times penaltyExp -1 max freq,10
4,10,50% 100 times penaltyExp -1 max freq,10
4,10,10% 100 times penaltyExp -0.5 max freq,10
4,10,10-fold 10 times penaltyExp -0.5 max freq,10
4,10,2-fold 50 times penaltyExp -0.5 max freq,10
4,10,50% 100 times penaltyExp -0.5 max freq,10
4,10,10% 100 times penaltyExp 0 max freq,10
4,10,10-fold 10 times penaltyExp 0 max freq,10
4,10,2-fold 50 times penaltyExp 0 max freq,10
4,10,50% 100 times penaltyExp 0 max freq,10
4,10,"10% 100 times min err, min segs",7
4,10,"10-fold 10 times min err, min segs",8
4,10,"2-fold 50 times min err, min segs",10
4,10,"50% 100 times min err, min segs",10
4,10,"10% 100 times min err, max times",10
4,10,"10-fold 10 times min err, max times",10
4,10,"2-fold 50 times min err, max times",10
4,10,"50% 100 times min err, max times",10
4,10,"10% 100 times mean err, min err",12
4,10,"10-fold 10 times mean err, min err",12
4,10,"2-fold 50 times mean err, min err",10
4,10,"50% 100 times mean err, min err",10
4,15,10% 100 times penaltyExp -1 min loss,15
4,15,10-fold 10 times penaltyExp -1 min loss,15
4,15,2-fold 50 times penaltyExp -1 min loss,15
4,15,50% 100 times penaltyExp -1 min loss,15
4,15,10% 100 times penaltyExp -0.5 min loss,15
4,15,10-fold 10 times penaltyExp -0.5 min loss,15
4,15,2-fold 50 times penaltyExp -0.5 min loss,15
4,15,50% 100 times penaltyExp -0.5 min loss,15
4,15,10% 100 times penaltyExp 0 min loss,15
4,15,10-fold 10 times penaltyExp 0 min loss,15
4,15,2-fold 50 times penaltyExp 0 min loss,15
4,15,50% 100 times penaltyExp 0 min loss,15
4,15,10% 100 times penaltyExp -1 max freq,15
4,15,10-fold 10 times penaltyExp -1 max freq,15
4,15,2-fold 50 times penaltyExp -1 max freq,15
4,15,50% 100 times penaltyExp -1 max freq,15
4,15,10% 100 times penaltyExp -0.5 max freq,15
4,15,10-fold 10 times penaltyExp -0.5 max freq,15
4,15,2-fold 50 times penaltyExp -0.5 max freq,15
4,15,50% 100 times penaltyExp -0.5 max freq,15
4,15,10% 100 times penaltyExp 0 max freq,15
4,15,10-fold 10 times penaltyExp 0 max freq,15
4,15,2-fold 50 times penaltyExp 0 max freq,15
4,15,50% 100 times penaltyExp 0 max freq,15
4,15,"10% 100 times min err, min segs",13
4,15,"10-fold 10 times min err, min segs",7
4,15,"2-fold 50 times min err, min segs",14
4,15,"50% 100 times min err, min segs",15
4,15,"10% 100 times min err, max times",15
4,15,"10-fold 10 times min err, max times",15
4,15,"2-fold 50 times min err, max times",15
4,15,"50% 100 times min err, max times",15
4,15,"10% 100 times mean err, min err",15
4,15,"10-fold 10 times mean err, min err",15
4,15,"2-fold 50 times mean err, min err",16
4,15,"50% 100 times mean err, min err",16
4,20,10% 100 times penaltyExp -1 min loss,20
4,20,10-fold 10 times penaltyExp -1 min loss,20
4,20,2-fold 50 times penaltyExp -1 min loss,20
4,20,50% 100 times penaltyExp -1 min loss,20
4,20,10% 100 times penaltyExp -0.5 min loss,20
4,20,10-fold 10 times penaltyExp -0.5 min loss,20
4,20,2-fold 50 times penaltyExp -0.5 min loss,20
4,20,50% 100 times penaltyExp -0.5 min loss,20
4,20,10% 100 times penaltyExp 0 min loss,20
4,20,10-fold 10 times penaltyExp 0 min loss,20
4,20,2-fold 50 times penaltyExp 0 min loss,20
4,20,50% 100 times penaltyExp 0 min loss,20
4,20,10% 100 times penaltyExp -1 max freq,20
4,20,10-fold 10 times penaltyExp -1 max freq,20
4,20,2-fold 50 times penaltyExp -1 max freq,20
4,20,50% 100 times penaltyExp -1 max freq,20
4,20,10% 100 times penaltyExp -0.5 max freq,20
4,20,10-fold 10 times penaltyExp -0.5 max freq,20
4,20,2-fold 50 times penaltyExp -0.5 max freq,20
4,20,50% 100 times penaltyExp -0.5 max freq,20
4,20,10% 100 times penaltyExp 0 max freq,20
4,20,10-fold 10 times penaltyExp 0 max freq,20
4,20,2-fold 50 times penaltyExp 0 max freq,20
4,20,50% 100 times penaltyExp 0 max freq,20
4,20,"10% 100 times min err, min segs",17
4,20,"10-fold 10 times min err, min segs",19
4,20,"2-fold 50 times min err, min segs",19
4,20,"50% 100 times min err, min segs",20
4,20,"10% 100 times min err, max times",20
4,20,"10-fold 10 times min err, max times",20
4,20,"2-fold 50 times min err, max times",20
4,20,"50% 100 times min err, max times",20
4,20,"10% 100 times mean err, min err",20
4,20,"10-fold 10 times mean err, min err",20
4,20,"2-fold 50 times mean err, min err",20
4,20,"50% 100 times mean err, min err",21
5,1,10% 100 times penaltyExp -1 min loss,1
5,1,10-fold 10 times penaltyExp -1 min loss,1
5,1,2-fold 50 times penaltyExp -1 min loss,1
5,1,50% 100 times penaltyExp -1 min loss,1
5,1,10% 100 times penaltyExp -0.5 min loss,1
5,1,10-fold 10 times penaltyExp -0.5 min loss,1
5,1,2-fold 50 times penaltyExp -0.5 min loss,1
5,1,50% 100 times penaltyExp -0.5 min loss,1
5,1,10% 100 times penaltyExp 0 min loss,1
5,1,10-fold 10 times penaltyExp 0 min loss,1
5,1,2-fold 50 times penaltyExp 0 min loss,1
5,1,50% 100 times penaltyExp 0 min loss,1
5,1,10% 100 times penaltyExp -1 max freq,1
5,1,10-fold 10 times penaltyExp -1 max freq,1
5,1,2-fold 50 times penaltyExp -1 max freq,1
5,1,50% 100 times penaltyExp -1 max freq,1
5,1,10% 100 times penaltyExp -0.5 max freq,1
5,1,10-fold 10 times penaltyExp -0.5 max freq,1
5,1,2-fold 50 times penaltyExp -0.5 max freq,1
5,1,50% 100 times penaltyExp -0.5 max freq,1
5,1,10% 100 times penaltyExp 0 max freq,1
5,1,10-fold 10 times penaltyExp 0 max freq,1
5,1,2-fold 50 times penaltyExp 0 max freq,1
5,1,50% 100 times penaltyExp 0 max freq,1
5,1,"10% 100 times min err, min segs",1
5,1,"10-fold 10 times min err, min segs",1
5,1,"2-fold 50 times min err, min segs",1
5,1,"50% 100 times min err, min segs",1
5,1,"10% 100 times min err, max times",1
5,1,"10-fold 10 times min err, max times",1
5,1,"2-fold 50 times min err, max times",1
5,1,"50% 100 times min err, max times",1
5,1,"10% 100 times mean err, min err",1
5,1,"10-fold 10 times mean err, min err",1
5,1,"2-fold 50 times mean err, min err",1
5,1,"50% 100 times mean err, min err",1
5,2,10% 100 times penaltyExp -1 min loss,2
5,2,10-fold 10 times penaltyExp -1 min loss,2
5,2,2-fold 50 times penaltyExp -1 min loss,2
5,2,50% 100 times penaltyExp -1 min loss,2
5,2,10% 100 times penaltyExp -0.5 min loss,2
5,2,10-fold 10 times penaltyExp -0.5 min loss,2
5,2,2-fold 50 times penaltyExp -0.5 min loss,2
5,2,50% 100 times penaltyExp -0.5 min loss,2
5,2,10% 100 times penaltyExp 0 min loss,2
5,2,10-fold 10 times penaltyExp 0 min loss,2
5,2,2-fold 50 times penaltyExp 0 min loss,2
5,2,50% 100 times penaltyExp 0 min loss,3
5,2,10% 100 times penaltyExp -1 max freq,2
5,2,10-fold 10 times penaltyExp -1 max freq,2
5,2,2-fold 50 times penaltyExp -1 max freq,2
5,2,50% 100 times penaltyExp -1 max freq,2
5,2,10% 100 times penaltyExp -0.5 max freq,2
5,2,10-fold 10 times penaltyExp -0.5 max freq,2
5,2,2-fold 50 times penaltyExp -0.5 max freq,2
5,2,50% 100 times penaltyExp -0.5 max freq,2
5,2,10% 100 times penaltyExp 0 max freq,2
5,2,10-fold 10 times penaltyExp 0 max freq,2
5,2,2-fold 50 times penaltyExp 0 max freq,2
5,2,50% 100 times penaltyExp 0 max freq,2
5,2,"10% 100 times min err, min segs",1
5,2,"10-fold 10 times min err, min segs",1
5,2,"2-fold 50 times min err, min segs",2
5,2,"50% 100 times min err, min segs",1
5,2,"10% 100 times min err, max times",2
5,2,"10-fold 10 times min err, max times",2
5,2,"2-fold 50 times min err, max times",2
5,2,"50% 100 times min err, max times",2
5,2,"10% 100 times mean err, min err",2
5,2,"10-fold 10 times mean err, min err",2
5,2,"2-fold 50 times mean err, min err",2
5,2,"50% 100 times mean err, min err",2
5,5,10% 100 times penaltyExp -1 min loss,5
5,5,10-fold 10 times penaltyExp -1 min loss,5
5,5,2-fold 50 times penaltyExp -1 min loss,5
5,5,50% 100 times penaltyExp -1 min loss,5
5,5,10% 100 times penaltyExp -0.5 min loss,5
5,5,10-fold 10 times penaltyExp -0.5 min loss,5
5,5,2-fold 50 times penaltyExp -0.5 min loss,5
5,5,50% 100 times penaltyExp -0.5 min loss,5
5,5,10% 100 times penaltyExp 0 min loss,5
5,5,10-fold 10 times penaltyExp 0 min loss,5
5,5,2-fold 50 times penaltyExp 0 min loss,11
5,5,50% 100 times penaltyExp 0 min loss,5
5,5,10% 100 times penaltyExp -1 max freq,5
5,5,10-fold 10 times penaltyExp -1 max freq,5
5,5,2-fold 50 times penaltyExp -1 max freq,5
5,5,50% 100 times penaltyExp -1 max freq,5
5,5,10% 100 times penaltyExp -0.5 max freq,5
5,5,10-fold 10 times penaltyExp -0.5 max freq,5
5,5,2-fold 50 times penaltyExp -0.5 max freq,5
5,5,50% 100 times penaltyExp -0.5 max freq,5
5,5,10% 100 times penaltyExp 0 max freq,5
5,5,10-fold 10 times penaltyExp 0 max freq,5
5,5,2-fold 50 times penaltyExp 0 max freq,5
5,5,50% 100 times penaltyExp 0 max freq,5
5,5,"10% 100 times min err, min segs",3
5,5,"10-fold 10 times min err, min segs",3
5,5,"2-fold 50 times min err, min segs",5
5,5,"50% 100 times min err, min segs",5
5,5,"10% 100 times min err, max times",5
5,5,"10-fold 10 times min err, max times",5
5,5,"2-fold 50 times min err, max times",5
5,5,"50% 100 times min err, max times",5
5,5,"10% 100 times mean err, min err",5
5,5,"10-fold 10 times mean err, min err",5
5,5,"2-fold 50 times mean err, min err",7
5,5,"50% 100 times mean err, min err",5
5,10,10% 100 times penaltyExp -1 min loss,11
5,10,10-fold 10 times penaltyExp -1 min loss,11
5,10,2-fold 50 times penaltyExp -1 min loss,10
5,10,50% 100 times penaltyExp -1 min loss,10
5,10,10% 100 times penaltyExp -0.5 min loss,11
5,10,10-fold 10 times penaltyExp -0.5 min loss,11
5,10,2-fold 50 times penaltyExp -0.5 min loss,11
5,10,50% 100 times penaltyExp -0.5 min loss,10
5,10,10% 100 times penaltyExp 0 min loss,11
5,10,10-fold 10 times penaltyExp 0 min loss,12
5,10,2-fold 50 times penaltyExp 0 min loss,11
5,10,50% 100 times penaltyExp 0 min loss,11
5,10,10% 100 times penaltyExp -1 max freq,10
5,10,10-fold 10 times penaltyExp -1 max freq,10
5,10,2-fold 50 times penaltyExp -1 max freq,10
5,10,50% 100 times penaltyExp -1 max freq,10
5,10,10% 100 times penaltyExp -0.5 max freq,10
5,10,10-fold 10 times penaltyExp -0.5 max freq,10
5,10,2-fold 50 times penaltyExp -0.5 max freq,10
5,10,50% 100 times penaltyExp -0.5 max freq,10
5,10,10% 100 times penaltyExp 0 max freq,10
5,10,10-fold 10 times penaltyExp 0 max freq,10
5,10,2-fold 50 times penaltyExp 0 max freq,11
5,10,50% 100 times penaltyExp 0 max freq,10
5,10,"10% 100 times min err, min segs",8
5,10,"10-fold 10 times min err, min segs",8
5,10,"2-fold 50 times min err, min segs",10
5,10,"50% 100 times min err, min segs",10
5,10,"10% 100 times min err, max times",10
5,10,"10-fold 10 times min err, max times",10
5,10,"2-fold 50 times min err, max times",10
5,10,"50% 100 times min err, max times",10
5,10,"10% 100 times mean err, min err",11
5,10,"10-fold 10 times mean err, min err",11
5,10,"2-fold 50 times mean err, min err",11
5,10,"50% 100 times mean err, min err",11
5,15,10% 100 times penaltyExp -1 min loss,16
5,15,10-fold 10 times penaltyExp -1 min loss,15
